sample_id,dataset,tactile,vision,caption,class
hct/2-1702594617.0739782/56-0.021059036254882812.jpg,hct,images/hct/data2/2-1702594617.0739782/tactile/56-0.021059036254882812.jpg,images/hct/data2/2-1702594617.0739782/vision/56-0.021059036254882812.jpg,"matte, hard, cool, sleek, indistinct",aluminium
hct/33-1702598485.850785/128-0.020852088928222656.jpg,hct,images/hct/data2/33-1702598485.850785/tactile/128-0.020852088928222656.jpg,images/hct/data2/33-1702598485.850785/vision/128-0.020852088928222656.jpg,"smooth, hard, cool, sleek, matte",wall
hct/1-1705103914.1472251/310-0.022610902786254883.jpg,hct,images/hct/data3/1-1705103914.1472251/tactile/310-0.022610902786254883.jpg,images/hct/data3/1-1705103914.1472251/vision/310-0.022610902786254883.jpg,"warm, fibrous, uneven, textured",synthetic
hct/0-1704392658.483844/678-0.021333932876586914.jpg,hct,images/hct/data3/0-1704392658.483844/tactile/678-0.021333932876586914.jpg,images/hct/data3/0-1704392658.483844/vision/678-0.021333932876586914.jpg,"smooth, polished, firm, grainy, solid",wood
hct/6-1704392733.04267/234-0.02126312255859375.jpg,hct,images/hct/data3/6-1704392733.04267/tactile/234-0.02126312255859375.jpg,images/hct/data3/6-1704392733.04267/vision/234-0.02126312255859375.jpg,"polished, smooth, solid, flat",cable
hct/2-1702596051.213484/149-0.022600889205932617.jpg,hct,images/hct/data2/2-1702596051.213484/tactile/149-0.022600889205932617.jpg,images/hct/data2/2-1702596051.213484/vision/149-0.022600889205932617.jpg,"smooth, polished, flat, solid, cool",paper
hct/1-1704392825.593138/208-0.02199697494506836.jpg,hct,images/hct/data3/1-1704392825.593138/tactile/208-0.02199697494506836.jpg,images/hct/data3/1-1704392825.593138/vision/208-0.02199697494506836.jpg,"rigid, grainy, solid, grained",cable
hct/1-1705104004.346813/126-0.023411273956298828.jpg,hct,images/hct/data3/1-1705104004.346813/tactile/126-0.023411273956298828.jpg,images/hct/data3/1-1705104004.346813/vision/126-0.023411273956298828.jpg,"flexible, coarse, warm, pliable, fibrous",synthetic
hct/0-1705111214.390153/248-0.025643110275268555.jpg,hct,images/hct/data3/0-1705111214.390153/tactile/248-0.025643110275268555.jpg,images/hct/data3/0-1705111214.390153/vision/248-0.025643110275268555.jpg,"reflective, polished, sleek",synthetic
hct/2-1705114657.852187/109-0.022218942642211914.jpg,hct,images/hct/data3/2-1705114657.852187/tactile/109-0.022218942642211914.jpg,images/hct/data3/2-1705114657.852187/vision/109-0.022218942642211914.jpg,"warm, cushioned., fibrous",cable
hct/1-1705111119.431958/156-0.023088932037353516.jpg,hct,images/hct/data3/1-1705111119.431958/tactile/156-0.023088932037353516.jpg,images/hct/data3/1-1705111119.431958/vision/156-0.023088932037353516.jpg,"woven, flexible, slippery",synthetic
hct/14-1705263052.356286/152-0.03727602958679199.jpg,hct,images/hct/data1/14-1705263052.356286/tactile/152-0.03727602958679199.jpg,images/hct/data1/14-1705263052.356286/vision/152-0.03727602958679199.jpg,"textured, woven, soft, flexible, uneven",woven
hct/2-1705338077.426485/223-0.022112131118774414.jpg,hct,images/hct/data3/2-1705338077.426485/tactile/223-0.022112131118774414.jpg,images/hct/data3/2-1705338077.426485/vision/223-0.022112131118774414.jpg,"paper-like, glossy, printed, thin",paper
ssvtp/3192,ssvtp,images/ssvtp/tactile/image_3192_tac.jpg,images/ssvtp/vision/image_3192_rgb.jpg,"grainy, deformable",canvas
hct/0-1705104086.8684428/132-0.022855758666992188.jpg,hct,images/hct/data3/0-1705104086.8684428/tactile/132-0.022855758666992188.jpg,images/hct/data3/0-1705104086.8684428/vision/132-0.022855758666992188.jpg,"textured, cushioned, yielding",synthetic
hct/0-1702597970.983279/288-0.020945072174072266.jpg,hct,images/hct/data2/0-1702597970.983279/tactile/288-0.020945072174072266.jpg,images/hct/data2/0-1702597970.983279/vision/288-0.020945072174072266.jpg,"smooth, reflective, textured, flat",table
hct/0-1705084521.8807669/480-0.023779869079589844.jpg,hct,images/hct/data3/0-1705084521.8807669/tactile/480-0.023779869079589844.jpg,images/hct/data3/0-1705084521.8807669/vision/480-0.023779869079589844.jpg,"textured, soft, uneven, fibrous, cushioned.",carpet
hct/1-1705084531.289807/482-0.022262096405029297.jpg,hct,images/hct/data3/1-1705084531.289807/tactile/482-0.022262096405029297.jpg,images/hct/data3/1-1705084531.289807/vision/482-0.022262096405029297.jpg,"warm, rough, cushioned",carpet
hct/5-1702597600.113045/115-0.021355867385864258.jpg,hct,images/hct/data2/5-1702597600.113045/tactile/115-0.021355867385864258.jpg,images/hct/data2/5-1702597600.113045/vision/115-0.021355867385864258.jpg,"uneven, textured, rough, solid, rigid",wood
hct/10-1702595157.286774/80-0.022566795349121094.jpg,hct,images/hct/data2/10-1702595157.286774/tactile/80-0.022566795349121094.jpg,images/hct/data2/10-1702595157.286774/vision/80-0.022566795349121094.jpg,"hard, reflective, sleek, textured",leather
ssvtp/3538,ssvtp,images/ssvtp/tactile/image_3538_tac.jpg,images/ssvtp/vision/image_3538_rgb.jpg,"rough, stiff, uneven",canvas
hct/3-1705099894.538403/290-0.0216219425201416.jpg,hct,images/hct/data3/3-1705099894.538403/tactile/290-0.0216219425201416.jpg,images/hct/data3/3-1705099894.538403/vision/290-0.0216219425201416.jpg,"textured, uneven, coarse, firm, gritty",towel
ssvtp/2255,ssvtp,images/ssvtp/tactile/image_2255_tac.jpg,images/ssvtp/vision/image_2255_rgb.jpg,"soft, lined, fabric",jeans
hct/1-1705341331.334333/134-0.022236347198486328.jpg,hct,images/hct/data3/1-1705341331.334333/tactile/134-0.022236347198486328.jpg,images/hct/data3/1-1705341331.334333/vision/134-0.022236347198486328.jpg,"lined, abrasive, pliable, grainy",polyester
hct/2-1705099997.939677/318-0.02232193946838379.jpg,hct,images/hct/data3/2-1705099997.939677/tactile/318-0.02232193946838379.jpg,images/hct/data3/2-1705099997.939677/vision/318-0.02232193946838379.jpg,"cool, rough, uniform",towel
hct/2-1705338342.668618/1141-0.02122807502746582.jpg,hct,images/hct/data3/2-1705338342.668618/tactile/1141-0.02122807502746582.jpg,images/hct/data3/2-1705338342.668618/vision/1141-0.02122807502746582.jpg,"smooth, reflective, hard, cool, flat",cable
hct/33-1702598485.850785/75-0.022310733795166016.jpg,hct,images/hct/data2/33-1702598485.850785/tactile/75-0.022310733795166016.jpg,images/hct/data2/33-1702598485.850785/vision/75-0.022310733795166016.jpg,"cool, polished, solid",wall
hct/2-1705339866.1156638/265-0.021174907684326172.jpg,hct,images/hct/data3/2-1705339866.1156638/tactile/265-0.021174907684326172.jpg,images/hct/data3/2-1705339866.1156638/vision/265-0.021174907684326172.jpg,"uneven, cushioned., plush",towel
hct/1-1705084531.289807/315-0.022633075714111328.jpg,hct,images/hct/data3/1-1705084531.289807/tactile/315-0.022633075714111328.jpg,images/hct/data3/1-1705084531.289807/vision/315-0.022633075714111328.jpg,"plush, soft, uneven, textured",carpet
hct/22-1702595237.960361/104-0.021453857421875.jpg,hct,images/hct/data2/22-1702595237.960361/tactile/104-0.021453857421875.jpg,images/hct/data2/22-1702595237.960361/vision/104-0.021453857421875.jpg,"soft, rubbery, bumpy",paper
hct/2-1705113845.289005/200-0.022092103958129883.jpg,hct,images/hct/data3/2-1705113845.289005/tactile/200-0.022092103958129883.jpg,images/hct/data3/2-1705113845.289005/vision/200-0.022092103958129883.jpg,"fibrous, soft, cushioned., textured, cushioned",synthetic
hct/1-1705099778.863799/101-0.02054119110107422.jpg,hct,images/hct/data3/1-1705099778.863799/tactile/101-0.02054119110107422.jpg,images/hct/data3/1-1705099778.863799/vision/101-0.02054119110107422.jpg,"textured, soft, plush, fibrous, cushioned.",towel
ssvtp/3170,ssvtp,images/ssvtp/tactile/image_3170_tac.jpg,images/ssvtp/vision/image_3170_rgb.jpg,"patterned, fabric, grainy, smooth",canvas
hct/0-1705339835.993994/236-0.021152973175048828.jpg,hct,images/hct/data3/0-1705339835.993994/tactile/236-0.021152973175048828.jpg,images/hct/data3/0-1705339835.993994/vision/236-0.021152973175048828.jpg,"yielding, fibrous, cushioned",towel
hct/20-1702598297.382924/249-0.0207369327545166.jpg,hct,images/hct/data2/20-1702598297.382924/tactile/249-0.0207369327545166.jpg,images/hct/data2/20-1702598297.382924/vision/249-0.0207369327545166.jpg,"bumpy, textured, patterned",polyester
hct/3-1705117381.152767/162-0.02196478843688965.jpg,hct,images/hct/data3/3-1705117381.152767/tactile/162-0.02196478843688965.jpg,images/hct/data3/3-1705117381.152767/vision/162-0.02196478843688965.jpg,"textured, cushioned, soft",stone
hct/1-1705341152.8031921/146-0.021998882293701172.jpg,hct,images/hct/data3/1-1705341152.8031921/tactile/146-0.021998882293701172.jpg,images/hct/data3/1-1705341152.8031921/vision/146-0.021998882293701172.jpg,"textured, woven, uneven, matte",synthetic
hct/16-1702598226.8016808/65-0.0217287540435791.jpg,hct,images/hct/data2/16-1702598226.8016808/tactile/65-0.0217287540435791.jpg,images/hct/data2/16-1702598226.8016808/vision/65-0.0217287540435791.jpg,"polished, grainy, smooth, flat, cool",wall
hct/1-1705092107.8658922/307-0.021585941314697266.jpg,hct,images/hct/data3/1-1705092107.8658922/tactile/307-0.021585941314697266.jpg,images/hct/data3/1-1705092107.8658922/vision/307-0.021585941314697266.jpg,"hard, reflective, textured, cool",wood
hct/22-1702596456.236813/93-0.02224898338317871.jpg,hct,images/hct/data2/22-1702596456.236813/tactile/93-0.02224898338317871.jpg,images/hct/data2/22-1702596456.236813/vision/93-0.02224898338317871.jpg,"smooth, reflective, hard, cool, metallic",aluminium
hct/2-1705105383.2859678/138-0.02376103401184082.jpg,hct,images/hct/data3/2-1705105383.2859678/tactile/138-0.02376103401184082.jpg,images/hct/data3/2-1705105383.2859678/vision/138-0.02376103401184082.jpg,"soft, plush, textured, cushioned, fibrous",polyester
hct/10-1702595157.286774/97-0.021704912185668945.jpg,hct,images/hct/data2/10-1702595157.286774/tactile/97-0.021704912185668945.jpg,images/hct/data2/10-1702595157.286774/vision/97-0.021704912185668945.jpg,"smooth, textured, reflective, cool, glossy",leather
hct/3-1705099894.538403/289-0.021338939666748047.jpg,hct,images/hct/data3/3-1705099894.538403/tactile/289-0.021338939666748047.jpg,images/hct/data3/3-1705099894.538403/vision/289-0.021338939666748047.jpg,"textured, uneven, coarse, firm, rigid",towel
hct/26-1702596489.760797/138-0.0209810733795166.jpg,hct,images/hct/data2/26-1702596489.760797/tactile/138-0.0209810733795166.jpg,images/hct/data2/26-1702596489.760797/vision/138-0.0209810733795166.jpg,"flat, rigid, smooth",table
hct/0-1705111214.390153/241-0.02398514747619629.jpg,hct,images/hct/data3/0-1705111214.390153/tactile/241-0.02398514747619629.jpg,images/hct/data3/0-1705111214.390153/vision/241-0.02398514747619629.jpg,"reflective, sleek, smooth, glossy, cool",synthetic
hct/0-1704392528.547721/181-0.022739887237548828.jpg,hct,images/hct/data3/0-1704392528.547721/tactile/181-0.022739887237548828.jpg,images/hct/data3/0-1704392528.547721/vision/181-0.022739887237548828.jpg,"smooth, polished, rigid, grainy, firm",wood
hct/0-1705337902.902275/213-0.022610902786254883.jpg,hct,images/hct/data3/0-1705337902.902275/tactile/213-0.022610902786254883.jpg,images/hct/data3/0-1705337902.902275/vision/213-0.022610902786254883.jpg,"leather-like, matte, glossy, grainy.",paper
ssvtp/3931,ssvtp,images/ssvtp/tactile/image_3931_tac.jpg,images/ssvtp/vision/image_3931_rgb.jpg,"grainy, patterned, soft, fabric",canvas
hct/10-1702596096.201761/84-0.021130084991455078.jpg,hct,images/hct/data2/10-1702596096.201761/tactile/84-0.021130084991455078.jpg,images/hct/data2/10-1702596096.201761/vision/84-0.021130084991455078.jpg,"flexible, smooth, thin, hard",cable
hct/32-1702597119.5542011/74-0.02156209945678711.jpg,hct,images/hct/data2/32-1702597119.5542011/tactile/74-0.02156209945678711.jpg,images/hct/data2/32-1702597119.5542011/vision/74-0.02156209945678711.jpg,"textured, solid, hard, grainy",table
hct/57-1702598790.881662/358-0.020325899124145508.jpg,hct,images/hct/data2/57-1702598790.881662/tactile/358-0.020325899124145508.jpg,images/hct/data2/57-1702598790.881662/vision/358-0.020325899124145508.jpg,"flexible, slick, cool",cable
hct/3-1705113753.9988348/272-0.02255415916442871.jpg,hct,images/hct/data3/3-1705113753.9988348/tactile/272-0.02255415916442871.jpg,images/hct/data3/3-1705113753.9988348/vision/272-0.02255415916442871.jpg,"warm., soft, fibrous, cushioned, plush",synthetic
hct/1-1705103679.37994/91-0.024971961975097656.jpg,hct,images/hct/data3/1-1705103679.37994/tactile/91-0.024971961975097656.jpg,images/hct/data3/1-1705103679.37994/vision/91-0.024971961975097656.jpg,"coarse, warm., cushioned., yielding, textured",synthetic
hct/1-1704392671.692404/352-0.02190995216369629.jpg,hct,images/hct/data3/1-1704392671.692404/tactile/352-0.02190995216369629.jpg,images/hct/data3/1-1704392671.692404/vision/352-0.02190995216369629.jpg,"smooth, polished, hard, firm, grainy",cable
hct/1-1705104004.346813/141-0.022973060607910156.jpg,hct,images/hct/data3/1-1705104004.346813/tactile/141-0.022973060607910156.jpg,images/hct/data3/1-1705104004.346813/vision/141-0.022973060607910156.jpg,"flexible, coarse, textured, uneven, soft",synthetic
ssvtp/2320,ssvtp,images/ssvtp/tactile/image_2320_tac.jpg,images/ssvtp/vision/image_2320_rgb.jpg,"lined, sewn, grainy, fabric",jeans
hct/18-1702598254.1873941/159-0.022114038467407227.jpg,hct,images/hct/data2/18-1702598254.1873941/tactile/159-0.022114038467407227.jpg,images/hct/data2/18-1702598254.1873941/vision/159-0.022114038467407227.jpg,"uneven, pliable, textured",carpet
hct/33-1702598485.850785/154-0.019746780395507812.jpg,hct,images/hct/data2/33-1702598485.850785/tactile/154-0.019746780395507812.jpg,images/hct/data2/33-1702598485.850785/vision/154-0.019746780395507812.jpg,"matte, reflective, sleek",wall
hct/1-1705341152.8031921/161-0.021162986755371094.jpg,hct,images/hct/data3/1-1705341152.8031921/tactile/161-0.021162986755371094.jpg,images/hct/data3/1-1705341152.8031921/vision/161-0.021162986755371094.jpg,"grainy, rigid, flat",synthetic
hct/13-1702597660.758676/158-0.020846128463745117.jpg,hct,images/hct/data2/13-1702597660.758676/tactile/158-0.020846128463745117.jpg,images/hct/data2/13-1702597660.758676/vision/158-0.020846128463745117.jpg,"perforated, firm, rigid, textured, matte",aluminium
hct/1-1705092186.332587/347-0.02226996421813965.jpg,hct,images/hct/data3/1-1705092186.332587/tactile/347-0.02226996421813965.jpg,images/hct/data3/1-1705092186.332587/vision/347-0.02226996421813965.jpg,"textured, soft, plush, fibrous, cushioned.",carpet
hct/5-1705262923.7078662/42-0.031273841857910156.jpg,hct,images/hct/data1/5-1705262923.7078662/tactile/42-0.031273841857910156.jpg,images/hct/data1/5-1705262923.7078662/vision/42-0.031273841857910156.jpg,"smooth, reflective, slippery, hard, shiny",wood
hct/40-1702597191.235292/92-0.02181410789489746.jpg,hct,images/hct/data2/40-1702597191.235292/tactile/92-0.02181410789489746.jpg,images/hct/data2/40-1702597191.235292/vision/92-0.02181410789489746.jpg,"reflective, warm, grainy, firm",wood
hct/1-1705337969.843571/220-0.023110151290893555.jpg,hct,images/hct/data3/1-1705337969.843571/tactile/220-0.023110151290893555.jpg,images/hct/data3/1-1705337969.843571/vision/220-0.023110151290893555.jpg,"rough, hard, smooth, cool",paper
hct/2-1705339866.1156638/288-0.020732879638671875.jpg,hct,images/hct/data3/2-1705339866.1156638/tactile/288-0.020732879638671875.jpg,images/hct/data3/2-1705339866.1156638/vision/288-0.020732879638671875.jpg,"textured, soft, knitted, flexible, warm",towel
hct/22-1705263173.173347/147-0.03454113006591797.jpg,hct,images/hct/data1/22-1705263173.173347/tactile/147-0.03454113006591797.jpg,images/hct/data1/22-1705263173.173347/vision/147-0.03454113006591797.jpg,"smooth, reflective, hard, cool, sleek",wall
hct/17-1702596151.04588/130-0.021538734436035156.jpg,hct,images/hct/data2/17-1702596151.04588/tactile/130-0.021538734436035156.jpg,images/hct/data2/17-1702596151.04588/vision/130-0.021538734436035156.jpg,"cool, reflective, flat, woven",table
ssvtp/1742,ssvtp,images/ssvtp/tactile/image_1742_tac.jpg,images/ssvtp/vision/image_1742_rgb.jpg,"lined, fabric",wool
hct/1-1705092186.332587/362-0.021162033081054688.jpg,hct,images/hct/data3/1-1705092186.332587/tactile/362-0.021162033081054688.jpg,images/hct/data3/1-1705092186.332587/vision/362-0.021162033081054688.jpg,"textured, cushioned., soft",carpet
hct/0-1705012054.891826/356-0.023303985595703125.jpg,hct,images/hct/data3/0-1705012054.891826/tactile/356-0.023303985595703125.jpg,images/hct/data3/0-1705012054.891826/vision/356-0.023303985595703125.jpg,"smooth, polished, grainy, firm, wooden",wood
hct/10-1702596096.201761/50-0.023494958877563477.jpg,hct,images/hct/data2/10-1702596096.201761/tactile/50-0.023494958877563477.jpg,images/hct/data2/10-1702596096.201761/vision/50-0.023494958877563477.jpg,"smooth, slippery, reflective, hard",cable
ssvtp/909,ssvtp,images/ssvtp/tactile/image_909_tac.jpg,images/ssvtp/vision/image_909_rgb.jpg,"grooved, fabric",polyster
ssvtp/766,ssvtp,images/ssvtp/tactile/image_766_tac.jpg,images/ssvtp/vision/image_766_rgb.jpg,"metallic, hard, rigid",steel
hct/0-1705111109.783308/179-0.024106979370117188.jpg,hct,images/hct/data3/0-1705111109.783308/tactile/179-0.024106979370117188.jpg,images/hct/data3/0-1705111109.783308/vision/179-0.024106979370117188.jpg,"reflective, flexible, uneven, glossy",synthetic
hct/35-1702598511.4667351/196-0.02174091339111328.jpg,hct,images/hct/data2/35-1702598511.4667351/tactile/196-0.02174091339111328.jpg,images/hct/data2/35-1702598511.4667351/vision/196-0.02174091339111328.jpg,"cool, smooth, slippery, thin, paper-like",paper
hct/0-1705340672.8843782/223-0.02154397964477539.jpg,hct,images/hct/data3/0-1705340672.8843782/tactile/223-0.02154397964477539.jpg,images/hct/data3/0-1705340672.8843782/vision/223-0.02154397964477539.jpg,"leather-like, grainy., flexible., firm",leather
hct/48-1702598689.248846/394-0.021439790725708008.jpg,hct,images/hct/data2/48-1702598689.248846/tactile/394-0.021439790725708008.jpg,images/hct/data2/48-1702598689.248846/vision/394-0.021439790725708008.jpg,"cushioned, knobby, fibrous",carpet
hct/0-1705114223.010626/267-0.02467513084411621.jpg,hct,images/hct/data3/0-1705114223.010626/tactile/267-0.02467513084411621.jpg,images/hct/data3/0-1705114223.010626/vision/267-0.02467513084411621.jpg,"soft, cushioned, warm",towel
hct/0-1705111109.783308/149-0.024114131927490234.jpg,hct,images/hct/data3/0-1705111109.783308/tactile/149-0.024114131927490234.jpg,images/hct/data3/0-1705111109.783308/vision/149-0.024114131927490234.jpg,"glossy, textured, sleek, frayed, hard",synthetic
hct/3-1705099795.1731431/114-0.023203134536743164.jpg,hct,images/hct/data3/3-1705099795.1731431/tactile/114-0.023203134536743164.jpg,images/hct/data3/3-1705099795.1731431/vision/114-0.023203134536743164.jpg,"cushioned., plush, pliable",towel
hct/2-1705102964.198714/552-0.024999141693115234.jpg,hct,images/hct/data3/2-1705102964.198714/tactile/552-0.024999141693115234.jpg,images/hct/data3/2-1705102964.198714/vision/552-0.024999141693115234.jpg,"soft, plush, textured, yielding, fibrous",synthetic
hct/36-1702598521.481958/162-0.021693944931030273.jpg,hct,images/hct/data2/36-1702598521.481958/tactile/162-0.021693944931030273.jpg,images/hct/data2/36-1702598521.481958/vision/162-0.021693944931030273.jpg,"slick, smooth, flexible, lightweight",paper
hct/4-1705091157.870811/185-0.0225069522857666.jpg,hct,images/hct/data3/4-1705091157.870811/tactile/185-0.0225069522857666.jpg,images/hct/data3/4-1705091157.870811/vision/185-0.0225069522857666.jpg,"smooth, reflective, glossy, flat, rigid",paper
hct/2-1702596051.213484/165-0.020830869674682617.jpg,hct,images/hct/data2/2-1702596051.213484/tactile/165-0.020830869674682617.jpg,images/hct/data2/2-1702596051.213484/vision/165-0.020830869674682617.jpg,"polished, solid, grainy",paper
hct/57-1702598790.881662/381-0.020667076110839844.jpg,hct,images/hct/data2/57-1702598790.881662/tactile/381-0.020667076110839844.jpg,images/hct/data2/57-1702598790.881662/vision/381-0.020667076110839844.jpg,"rigid, glossy, smooth",cable
hct/1-1705339706.4325519/115-0.02295708656311035.jpg,hct,images/hct/data3/1-1705339706.4325519/tactile/115-0.02295708656311035.jpg,images/hct/data3/1-1705339706.4325519/vision/115-0.02295708656311035.jpg,"matte, textured, rigid, uneven",synthetic
hct/0-1705104086.8684428/121-0.022119998931884766.jpg,hct,images/hct/data3/0-1705104086.8684428/tactile/121-0.022119998931884766.jpg,images/hct/data3/0-1705104086.8684428/vision/121-0.022119998931884766.jpg,"pliable, fibrous, warm, plush, cushioned",synthetic
hct/9-1702598064.0911381/148-0.020745038986206055.jpg,hct,images/hct/data2/9-1702598064.0911381/tactile/148-0.020745038986206055.jpg,images/hct/data2/9-1702598064.0911381/vision/148-0.020745038986206055.jpg,"firm., rough, coarse, woven",cable
hct/2-1702594617.0739782/65-0.021664142608642578.jpg,hct,images/hct/data2/2-1702594617.0739782/tactile/65-0.021664142608642578.jpg,images/hct/data2/2-1702594617.0739782/vision/65-0.021664142608642578.jpg,"smooth, reflective, hard, cool, sleek",aluminium
hct/0-1705340672.8843782/256-0.02246713638305664.jpg,hct,images/hct/data3/0-1705340672.8843782/tactile/256-0.02246713638305664.jpg,images/hct/data3/0-1705340672.8843782/vision/256-0.02246713638305664.jpg,"textured, firm, synthetic, leather-like, grainy.",leather
hct/0-1705099824.462795/111-0.022233963012695312.jpg,hct,images/hct/data3/0-1705099824.462795/tactile/111-0.022233963012695312.jpg,images/hct/data3/0-1705099824.462795/vision/111-0.022233963012695312.jpg,"cushioned, uneven, warm., uneven.",towel
hct/3-1705113753.9988348/265-0.02369093894958496.jpg,hct,images/hct/data3/3-1705113753.9988348/tactile/265-0.02369093894958496.jpg,images/hct/data3/3-1705113753.9988348/vision/265-0.02369093894958496.jpg,"fibrous, cushioned, soft, uneven, warm.",synthetic
hct/17-1702598234.502153/151-0.02172708511352539.jpg,hct,images/hct/data2/17-1702598234.502153/tactile/151-0.02172708511352539.jpg,images/hct/data2/17-1702598234.502153/vision/151-0.02172708511352539.jpg,"smooth, blurry, soft-focus, indistinct, hazy",wall
hct/0-1705114223.010626/265-0.023396730422973633.jpg,hct,images/hct/data3/0-1705114223.010626/tactile/265-0.023396730422973633.jpg,images/hct/data3/0-1705114223.010626/vision/265-0.023396730422973633.jpg,"textured, soft, plush, fibrous, cushioned",towel
hct/16-1702596805.223459/35-0.023054122924804688.jpg,hct,images/hct/data2/16-1702596805.223459/tactile/35-0.023054122924804688.jpg,images/hct/data2/16-1702596805.223459/vision/35-0.023054122924804688.jpg,"smooth, metallic, cool, hard, reflective",cable
hct/2-1705341341.423211/116-0.02204418182373047.jpg,hct,images/hct/data3/2-1705341341.423211/tactile/116-0.02204418182373047.jpg,images/hct/data3/2-1705341341.423211/vision/116-0.02204418182373047.jpg,"textured, uneven, rigid, coarse, firm",polyester
hct/2-1705113845.289005/172-0.021544218063354492.jpg,hct,images/hct/data3/2-1705113845.289005/tactile/172-0.021544218063354492.jpg,images/hct/data3/2-1705113845.289005/vision/172-0.021544218063354492.jpg,"cushioned, pliable, cushioned.",synthetic
hct/27-1702596494.6783261/102-0.0204160213470459.jpg,hct,images/hct/data2/27-1702596494.6783261/tactile/102-0.0204160213470459.jpg,images/hct/data2/27-1702596494.6783261/vision/102-0.0204160213470459.jpg,"grainy, solid, smooth",table
hct/0-1705340672.8843782/255-0.021714210510253906.jpg,hct,images/hct/data3/0-1705340672.8843782/tactile/255-0.021714210510253906.jpg,images/hct/data3/0-1705340672.8843782/vision/255-0.021714210510253906.jpg,"synthetic, firm, grainy",leather
hct/32-1702597119.5542011/18-0.022020816802978516.jpg,hct,images/hct/data2/32-1702597119.5542011/tactile/18-0.022020816802978516.jpg,images/hct/data2/32-1702597119.5542011/vision/18-0.022020816802978516.jpg,"level, glossy, matte, hard, warm",table
hct/32-1702597119.5542011/96-0.021548032760620117.jpg,hct,images/hct/data2/32-1702597119.5542011/tactile/96-0.021548032760620117.jpg,images/hct/data2/32-1702597119.5542011/vision/96-0.021548032760620117.jpg,"grainy, smooth, matte, reflective, textured",table
hct/40-1702597191.235292/125-0.02289891242980957.jpg,hct,images/hct/data2/40-1702597191.235292/tactile/125-0.02289891242980957.jpg,images/hct/data2/40-1702597191.235292/vision/125-0.02289891242980957.jpg,"grainy, smooth, firm",wood
hct/1-1705339706.4325519/120-0.02131199836730957.jpg,hct,images/hct/data3/1-1705339706.4325519/tactile/120-0.02131199836730957.jpg,images/hct/data3/1-1705339706.4325519/vision/120-0.02131199836730957.jpg,"bumpy, patterned., dimpled, textured",synthetic
hct/4-1702597888.4634628/81-0.02102184295654297.jpg,hct,images/hct/data2/4-1702597888.4634628/tactile/81-0.02102184295654297.jpg,images/hct/data2/4-1702597888.4634628/vision/81-0.02102184295654297.jpg,"flat, cool, smooth, hard",wall
hct/6-1705099923.537318/133-0.021464109420776367.jpg,hct,images/hct/data3/6-1705099923.537318/tactile/133-0.021464109420776367.jpg,images/hct/data3/6-1705099923.537318/vision/133-0.021464109420776367.jpg,"textured, cushioned, flexible",towel
hct/39-1702597184.557148/148-0.022235870361328125.jpg,hct,images/hct/data2/39-1702597184.557148/tactile/148-0.022235870361328125.jpg,images/hct/data2/39-1702597184.557148/vision/148-0.022235870361328125.jpg,"wooden, flat, textured, smooth",wood
hct/48-1702598689.248846/375-0.021266937255859375.jpg,hct,images/hct/data2/48-1702598689.248846/tactile/375-0.021266937255859375.jpg,images/hct/data2/48-1702598689.248846/vision/375-0.021266937255859375.jpg,"textured, soft, woven, fibrous, plush",carpet
hct/0-1705012190.2644968/627-0.02293086051940918.jpg,hct,images/hct/data3/0-1705012190.2644968/tactile/627-0.02293086051940918.jpg,images/hct/data3/0-1705012190.2644968/vision/627-0.02293086051940918.jpg,"textured, solid, smooth, varnished, warm.",wood
hct/2-1705338342.668618/1062-0.02259993553161621.jpg,hct,images/hct/data3/2-1705338342.668618/tactile/1062-0.02259993553161621.jpg,images/hct/data3/2-1705338342.668618/vision/1062-0.02259993553161621.jpg,"hard, textured, cool, smooth",cable
hct/0-1705111025.625045/196-0.02358102798461914.jpg,hct,images/hct/data3/0-1705111025.625045/tactile/196-0.02358102798461914.jpg,images/hct/data3/0-1705111025.625045/vision/196-0.02358102798461914.jpg,"smooth, reflective, hard, cool, polished",synthetic
hct/0-1705111025.625045/168-0.024142980575561523.jpg,hct,images/hct/data3/0-1705111025.625045/tactile/168-0.024142980575561523.jpg,images/hct/data3/0-1705111025.625045/vision/168-0.024142980575561523.jpg,"sleek, polished, cool, hard",synthetic
hct/1-1705092107.8658922/319-0.02136993408203125.jpg,hct,images/hct/data3/1-1705092107.8658922/tactile/319-0.02136993408203125.jpg,images/hct/data3/1-1705092107.8658922/vision/319-0.02136993408203125.jpg,"cool, polished, textured",wood
hct/0-1705111076.577609/258-0.024013996124267578.jpg,hct,images/hct/data3/0-1705111076.577609/tactile/258-0.024013996124267578.jpg,images/hct/data3/0-1705111076.577609/vision/258-0.024013996124267578.jpg,"hard, slick, smooth, glossy",synthetic
hct/1-1705102798.708918/122-0.0244138240814209.jpg,hct,images/hct/data3/1-1705102798.708918/tactile/122-0.0244138240814209.jpg,images/hct/data3/1-1705102798.708918/vision/122-0.0244138240814209.jpg,"textured, soft, plush, fibrous, cushioned.",synthetic
hct/1-1705103556.3822138/154-0.02305889129638672.jpg,hct,images/hct/data3/1-1705103556.3822138/tactile/154-0.02305889129638672.jpg,images/hct/data3/1-1705103556.3822138/vision/154-0.02305889129638672.jpg,"soft, textured, plush, fibrous, cushioned",synthetic
