sample_id,dataset,tactile,vision,caption,class
hct/0-1705335497.023628/178-0.022725820541381836.jpg,hct,images/hct/data3/0-1705335497.023628/tactile/178-0.022725820541381836.jpg,images/hct/data3/0-1705335497.023628/vision/178-0.022725820541381836.jpg,"textured, gritty, coarse, firm, uneven",fabric
hct/0-1705116151.821467/296-0.021635055541992188.jpg,hct,images/hct/data3/0-1705116151.821467/tactile/296-0.021635055541992188.jpg,images/hct/data3/0-1705116151.821467/vision/296-0.021635055541992188.jpg,"fibrous, yielding, textured, soft",plastic
hct/7-1702596872.879245/89-0.02199387550354004.jpg,hct,images/hct/data2/7-1702596872.879245/tactile/89-0.02199387550354004.jpg,images/hct/data2/7-1702596872.879245/vision/89-0.02199387550354004.jpg,"reflective, flat, firm",plastic
hct/0-1704768818.511843/412-0.02239680290222168.jpg,hct,images/hct/data3/0-1704768818.511843/tactile/412-0.02239680290222168.jpg,images/hct/data3/0-1704768818.511843/vision/412-0.02239680290222168.jpg,"smooth, reflective, hard, cool, polished",plastic
hct/29-1702598434.619043/74-0.02136707305908203.jpg,hct,images/hct/data2/29-1702598434.619043/tactile/74-0.02136707305908203.jpg,images/hct/data2/29-1702598434.619043/vision/74-0.02136707305908203.jpg,"cool, flat, reflective",steel
hct/12-1702594684.190573/74-0.021283864974975586.jpg,hct,images/hct/data2/12-1702594684.190573/tactile/74-0.021283864974975586.jpg,images/hct/data2/12-1702594684.190573/vision/74-0.021283864974975586.jpg,"smooth, rigid, cool, plastic-like, textured",plastic
hct/21-1702599075.913086/40-0.022325992584228516.jpg,hct,images/hct/data2/21-1702599075.913086/tactile/40-0.022325992584228516.jpg,images/hct/data2/21-1702599075.913086/vision/40-0.022325992584228516.jpg,"matte, smooth, flat, glossy, cool",plastic
hct/25-1702598384.190717/148-0.022814035415649414.jpg,hct,images/hct/data2/25-1702598384.190717/tactile/148-0.022814035415649414.jpg,images/hct/data2/25-1702598384.190717/vision/148-0.022814035415649414.jpg,"smooth, cool, hard, sleek, glossy",plastic
hct/39-1702595347.5906932/86-0.021010875701904297.jpg,hct,images/hct/data2/39-1702595347.5906932/tactile/86-0.021010875701904297.jpg,images/hct/data2/39-1702595347.5906932/vision/86-0.021010875701904297.jpg,"rigid, solid, sleek",metal
hct/2-1702597344.8853/282-0.022591114044189453.jpg,hct,images/hct/data2/2-1702597344.8853/tactile/282-0.022591114044189453.jpg,images/hct/data2/2-1702597344.8853/vision/282-0.022591114044189453.jpg,"glossy, cool, smooth",plastic
ssvtp/2275,ssvtp,images/ssvtp/tactile/image_2275_tac.jpg,images/ssvtp/vision/image_2275_rgb.jpg,"lined, deformable, soft, woven",cotton
hct/0-1705336115.311214/154-0.021976709365844727.jpg,hct,images/hct/data3/0-1705336115.311214/tactile/154-0.021976709365844727.jpg,images/hct/data3/0-1705336115.311214/vision/154-0.021976709365844727.jpg,"rigid, reflective, cool, sleek, smooth",plastic
hct/1-1705335722.58539/126-0.021701812744140625.jpg,hct,images/hct/data3/1-1705335722.58539/tactile/126-0.021701812744140625.jpg,images/hct/data3/1-1705335722.58539/vision/126-0.021701812744140625.jpg,"reflective, hard, glossy",steel
hct/47-1702597258.421495/81-0.021741867065429688.jpg,hct,images/hct/data2/47-1702597258.421495/tactile/81-0.021741867065429688.jpg,images/hct/data2/47-1702597258.421495/vision/81-0.021741867065429688.jpg,"reflective, sleek, smooth, glossy, hard",steel
hct/12-1702595183.629048/32-0.020895004272460938.jpg,hct,images/hct/data2/12-1702595183.629048/tactile/32-0.020895004272460938.jpg,images/hct/data2/12-1702595183.629048/vision/32-0.020895004272460938.jpg,"smooth, polished, flat, solid, sleek",rubber
hct/39-1702595347.5906932/100-0.020966053009033203.jpg,hct,images/hct/data2/39-1702595347.5906932/tactile/100-0.020966053009033203.jpg,images/hct/data2/39-1702595347.5906932/vision/100-0.020966053009033203.jpg,"solid, rigid, reflective",metal
hct/0-1705341143.863153/151-0.021535158157348633.jpg,hct,images/hct/data3/0-1705341143.863153/tactile/151-0.021535158157348633.jpg,images/hct/data3/0-1705341143.863153/vision/151-0.021535158157348633.jpg,"wooden, cool, worn",rubber
hct/3-1702598005.5343769/275-0.02161097526550293.jpg,hct,images/hct/data2/3-1702598005.5343769/tactile/275-0.02161097526550293.jpg,images/hct/data2/3-1702598005.5343769/vision/275-0.02161097526550293.jpg,"rubbery, cool, cushioned., hard, solid",steel
hct/18-1702595216.237152/55-0.020186185836791992.jpg,hct,images/hct/data2/18-1702595216.237152/tactile/55-0.020186185836791992.jpg,images/hct/data2/18-1702595216.237152/vision/55-0.020186185836791992.jpg,"rubbery, uneven., rigid, ridged",steel
hct/14-1702598188.168121/167-0.02113199234008789.jpg,hct,images/hct/data2/14-1702598188.168121/tactile/167-0.02113199234008789.jpg,images/hct/data2/14-1702598188.168121/vision/167-0.02113199234008789.jpg,"hard, slick, glossy",plastic
hct/1-1705015414.0523891/104-0.02237391471862793.jpg,hct,images/hct/data3/1-1705015414.0523891/tactile/104-0.02237391471862793.jpg,images/hct/data3/1-1705015414.0523891/vision/104-0.02237391471862793.jpg,"smooth, rigid, flat, matte, firm",plastic
hct/0-1705033371.916773/235-0.022145986557006836.jpg,hct,images/hct/data3/0-1705033371.916773/tactile/235-0.022145986557006836.jpg,images/hct/data3/0-1705033371.916773/vision/235-0.022145986557006836.jpg,"textured, soft, plush, warm, uneven",plastic
hct/7-1702595142.564094/36-0.022153139114379883.jpg,hct,images/hct/data2/7-1702595142.564094/tactile/36-0.022153139114379883.jpg,images/hct/data2/7-1702595142.564094/vision/36-0.022153139114379883.jpg,"rigid, smooth, curved, slippery",metal
hct/5-1702595129.9597151/63-0.021278858184814453.jpg,hct,images/hct/data2/5-1702595129.9597151/tactile/63-0.021278858184814453.jpg,images/hct/data2/5-1702595129.9597151/vision/63-0.021278858184814453.jpg,"rigid, cool, reflective",plastic
hct/0-1705340836.854229/373-0.02120184898376465.jpg,hct,images/hct/data3/0-1705340836.854229/tactile/373-0.02120184898376465.jpg,images/hct/data3/0-1705340836.854229/vision/373-0.02120184898376465.jpg,"polished, cool, matte, glossy",plastic
hct/0-1705113671.196936/183-0.024389266967773438.jpg,hct,images/hct/data3/0-1705113671.196936/tactile/183-0.024389266967773438.jpg,images/hct/data3/0-1705113671.196936/vision/183-0.024389266967773438.jpg,"soft, textured, cushioned, fibrous, plush",plastic
hct/43-1702598628.738841/105-0.021151304244995117.jpg,hct,images/hct/data2/43-1702598628.738841/tactile/105-0.021151304244995117.jpg,images/hct/data2/43-1702598628.738841/vision/105-0.021151304244995117.jpg,"firm, textured, uneven, durable, soft",fabric
hct/52-1702598725.742313/76-0.02077198028564453.jpg,hct,images/hct/data2/52-1702598725.742313/tactile/76-0.02077198028564453.jpg,images/hct/data2/52-1702598725.742313/vision/76-0.02077198028564453.jpg,"soft, ridged, firm, durable",rubber
hct/3-1702598005.5343769/334-0.02109503746032715.jpg,hct,images/hct/data2/3-1702598005.5343769/tactile/334-0.02109503746032715.jpg,images/hct/data2/3-1702598005.5343769/vision/334-0.02109503746032715.jpg,"cool, hard, coarse",steel
hct/3-1705099135.265621/159-0.021552085876464844.jpg,hct,images/hct/data3/3-1705099135.265621/tactile/159-0.021552085876464844.jpg,images/hct/data3/3-1705099135.265621/vision/159-0.021552085876464844.jpg,"compressible, yielding, uneven",plastic
hct/28-1702596500.7430668/52-0.022745132446289062.jpg,hct,images/hct/data2/28-1702596500.7430668/tactile/52-0.022745132446289062.jpg,images/hct/data2/28-1702596500.7430668/vision/52-0.022745132446289062.jpg,"grainy, firm, rigid",fabric
hct/2-1705335300.446429/175-0.02108907699584961.jpg,hct,images/hct/data3/2-1705335300.446429/tactile/175-0.02108907699584961.jpg,images/hct/data3/2-1705335300.446429/vision/175-0.02108907699584961.jpg,"flat, reflective, polished, textured, curved",steel
hct/31-1705263469.5352461/530-0.03430986404418945.jpg,hct,images/hct/data1/31-1705263469.5352461/tactile/530-0.03430986404418945.jpg,images/hct/data1/31-1705263469.5352461/vision/530-0.03430986404418945.jpg,"soft, textured, warm, cushioned, pliable",fabric
hct/6-1702594757.576276/104-0.02084207534790039.jpg,hct,images/hct/data2/6-1702594757.576276/tactile/104-0.02084207534790039.jpg,images/hct/data2/6-1702594757.576276/vision/104-0.02084207534790039.jpg,"smooth, firm, rigid, grid-like",plastic
hct/22-1702597786.178913/157-0.020645856857299805.jpg,hct,images/hct/data2/22-1702597786.178913/tactile/157-0.020645856857299805.jpg,images/hct/data2/22-1702597786.178913/vision/157-0.020645856857299805.jpg,"solid, hard, matte",plastic
hct/1-1705113105.239282/298-0.02353191375732422.jpg,hct,images/hct/data3/1-1705113105.239282/tactile/298-0.02353191375732422.jpg,images/hct/data3/1-1705113105.239282/vision/298-0.02353191375732422.jpg,"cool, reflective, flat, curved",plastic
hct/24-1702599125.280798/70-0.022179126739501953.jpg,hct,images/hct/data2/24-1702599125.280798/tactile/70-0.022179126739501953.jpg,images/hct/data2/24-1702599125.280798/vision/70-0.022179126739501953.jpg,"textured, resilient, uneven, coarse, fibrous",plastic
hct/0-1705033371.916773/258-0.024018049240112305.jpg,hct,images/hct/data3/0-1705033371.916773/tactile/258-0.024018049240112305.jpg,images/hct/data3/0-1705033371.916773/vision/258-0.024018049240112305.jpg,"textured, soft, pliable, uneven, cushioned",plastic
hct/6-1702597606.649596/169-0.021076440811157227.jpg,hct,images/hct/data2/6-1702597606.649596/tactile/169-0.021076440811157227.jpg,images/hct/data2/6-1702597606.649596/vision/169-0.021076440811157227.jpg,"ridged, firm, matte",plastic
hct/51-1702598717.5763881/57-0.02112412452697754.jpg,hct,images/hct/data2/51-1702598717.5763881/tactile/57-0.02112412452697754.jpg,images/hct/data2/51-1702598717.5763881/vision/57-0.02112412452697754.jpg,"rigid, grooved, woven, coarse, rough",rubber
hct/0-1705111362.349849/139-0.024287939071655273.jpg,hct,images/hct/data3/0-1705111362.349849/tactile/139-0.024287939071655273.jpg,images/hct/data3/0-1705111362.349849/vision/139-0.024287939071655273.jpg,"glossy, smooth, cool",plastic
hct/15-1702596133.239306/81-0.021187782287597656.jpg,hct,images/hct/data2/15-1702596133.239306/tactile/81-0.021187782287597656.jpg,images/hct/data2/15-1702596133.239306/vision/81-0.021187782287597656.jpg,"smooth, matte, firm",plastic
hct/0-1705110840.3776178/231-0.023885011672973633.jpg,hct,images/hct/data3/0-1705110840.3776178/tactile/231-0.023885011672973633.jpg,images/hct/data3/0-1705110840.3776178/vision/231-0.023885011672973633.jpg,"smooth, reflective, hard, cool, sleek",plastic
hct/2-1705336397.8941991/176-0.021136999130249023.jpg,hct,images/hct/data3/2-1705336397.8941991/tactile/176-0.021136999130249023.jpg,images/hct/data3/2-1705336397.8941991/vision/176-0.021136999130249023.jpg,"cool, textured, matte, reflective",plastic
hct/10-1702594663.312415/96-0.02070307731628418.jpg,hct,images/hct/data2/10-1702594663.312415/tactile/96-0.02070307731628418.jpg,images/hct/data2/10-1702594663.312415/vision/96-0.02070307731628418.jpg,"fibrous, plush, textured, soft, cushioned",steel
hct/1-1705116946.70629/168-0.021193981170654297.jpg,hct,images/hct/data3/1-1705116946.70629/tactile/168-0.021193981170654297.jpg,images/hct/data3/1-1705116946.70629/vision/168-0.021193981170654297.jpg,"yielding, flexible, uneven",plastic
hct/24-1702595250.899831/116-0.02087998390197754.jpg,hct,images/hct/data2/24-1702595250.899831/tactile/116-0.02087998390197754.jpg,images/hct/data2/24-1702595250.899831/vision/116-0.02087998390197754.jpg,"bumpy, woven, uneven, rigid",plastic
ssvtp/992,ssvtp,images/ssvtp/tactile/image_992_tac.jpg,images/ssvtp/vision/image_992_rgb.jpg,"woven, shiny",marble
hct/2-1705104847.713823/175-0.022661924362182617.jpg,hct,images/hct/data3/2-1705104847.713823/tactile/175-0.022661924362182617.jpg,images/hct/data3/2-1705104847.713823/vision/175-0.022661924362182617.jpg,"plush, compressible, fibrous",steel
hct/4-1702596699.953705/119-0.020513057708740234.jpg,hct,images/hct/data2/4-1702596699.953705/tactile/119-0.020513057708740234.jpg,images/hct/data2/4-1702596699.953705/vision/119-0.020513057708740234.jpg,"smooth, reflective, hard, flat, polished",steel
hct/2-1702597863.4400141/464-0.021001815795898438.jpg,hct,images/hct/data2/2-1702597863.4400141/tactile/464-0.021001815795898438.jpg,images/hct/data2/2-1702597863.4400141/vision/464-0.021001815795898438.jpg,"plastic-like, hard, glossy, matte",plastic
hct/0-1705091226.1595168/237-0.023244142532348633.jpg,hct,images/hct/data3/0-1705091226.1595168/tactile/237-0.023244142532348633.jpg,images/hct/data3/0-1705091226.1595168/vision/237-0.023244142532348633.jpg,"textured, soft, compressible, fibrous, warm",metal
hct/1-1705030270.4014878/212-0.024750947952270508.jpg,hct,images/hct/data3/1-1705030270.4014878/tactile/212-0.024750947952270508.jpg,images/hct/data3/1-1705030270.4014878/vision/212-0.024750947952270508.jpg,"textured, woven, fabric-like",fabric
hct/6-1702598028.00835/164-0.02072286605834961.jpg,hct,images/hct/data2/6-1702598028.00835/tactile/164-0.02072286605834961.jpg,images/hct/data2/6-1702598028.00835/vision/164-0.02072286605834961.jpg,"reflective, cool, sleek",steel
hct/3-1702598005.5343769/257-0.021477222442626953.jpg,hct,images/hct/data2/3-1702598005.5343769/tactile/257-0.021477222442626953.jpg,images/hct/data2/3-1702598005.5343769/vision/257-0.021477222442626953.jpg,"rubbery, textured, smooth, synthetic",steel
hct/20-1702597006.888591/118-0.021986007690429688.jpg,hct,images/hct/data2/20-1702597006.888591/tactile/118-0.021986007690429688.jpg,images/hct/data2/20-1702597006.888591/vision/118-0.021986007690429688.jpg,"smooth, firm, rubbery, rough, durable",fabric
hct/3-1702598934.473841/85-0.021692991256713867.jpg,hct,images/hct/data2/3-1702598934.473841/tactile/85-0.021692991256713867.jpg,images/hct/data2/3-1702598934.473841/vision/85-0.021692991256713867.jpg,"smooth, sleek, hard",steel
hct/0-1705334377.507186/232-0.022029876708984375.jpg,hct,images/hct/data3/0-1705334377.507186/tactile/232-0.022029876708984375.jpg,images/hct/data3/0-1705334377.507186/vision/232-0.022029876708984375.jpg,"smooth, cool, hard, sleek, flat",steel
hct/18-1702596986.683739/86-0.02128911018371582.jpg,hct,images/hct/data2/18-1702596986.683739/tactile/86-0.02128911018371582.jpg,images/hct/data2/18-1702596986.683739/vision/86-0.02128911018371582.jpg,"indistinct, unclear, soft",steel
ssvtp/1547,ssvtp,images/ssvtp/tactile/image_1547_tac.jpg,images/ssvtp/vision/image_1547_rgb.jpg,"lined, woven, patterned",cotton
hct/24-1702597036.155147/85-0.022620201110839844.jpg,hct,images/hct/data2/24-1702597036.155147/tactile/85-0.022620201110839844.jpg,images/hct/data2/24-1702597036.155147/vision/85-0.022620201110839844.jpg,"flat, hard, glossy, smooth, cool",plastic
hct/0-1705030366.478912/690-0.023717164993286133.jpg,hct,images/hct/data3/0-1705030366.478912/tactile/690-0.023717164993286133.jpg,images/hct/data3/0-1705030366.478912/vision/690-0.023717164993286133.jpg,"warm, fibrous., durable, woven, cushioned",fabric
hct/1-1705110954.1540391/110-0.02484607696533203.jpg,hct,images/hct/data3/1-1705110954.1540391/tactile/110-0.02484607696533203.jpg,images/hct/data3/1-1705110954.1540391/vision/110-0.02484607696533203.jpg,"hard, glossy, cool",steel
hct/1-1705110063.65247/182-0.022249937057495117.jpg,hct,images/hct/data3/1-1705110063.65247/tactile/182-0.022249937057495117.jpg,images/hct/data3/1-1705110063.65247/vision/182-0.022249937057495117.jpg,"warm, soft, cushioned",fabric
hct/33-1702595310.82271/111-0.020520925521850586.jpg,hct,images/hct/data2/33-1702595310.82271/tactile/111-0.020520925521850586.jpg,images/hct/data2/33-1702595310.82271/vision/111-0.020520925521850586.jpg,"flat, hard, glossy, smooth, cool",metal
hct/28-1702596500.7430668/51-0.021596193313598633.jpg,hct,images/hct/data2/28-1702596500.7430668/tactile/51-0.021596193313598633.jpg,images/hct/data2/28-1702596500.7430668/vision/51-0.021596193313598633.jpg,"smooth, polished, flat, rigid",fabric
hct/4-1702596699.953705/101-0.02181243896484375.jpg,hct,images/hct/data2/4-1702596699.953705/tactile/101-0.02181243896484375.jpg,images/hct/data2/4-1702596699.953705/vision/101-0.02181243896484375.jpg,"polished, rigid, cool",steel
hct/0-1705030238.417074/562-0.022112131118774414.jpg,hct,images/hct/data3/0-1705030238.417074/tactile/562-0.022112131118774414.jpg,images/hct/data3/0-1705030238.417074/vision/562-0.022112131118774414.jpg,"textured, coarse, woven, firm, uneven",fabric
hct/0-1705342997.478493/153-0.022660255432128906.jpg,hct,images/hct/data3/0-1705342997.478493/tactile/153-0.022660255432128906.jpg,images/hct/data3/0-1705342997.478493/vision/153-0.022660255432128906.jpg,"textured, firm, woven, durable, edged",fabric
hct/2-1702597863.4400141/309-0.02084207534790039.jpg,hct,images/hct/data2/2-1702597863.4400141/tactile/309-0.02084207534790039.jpg,images/hct/data2/2-1702597863.4400141/vision/309-0.02084207534790039.jpg,"uniform, glossy, cool",plastic
hct/1-1702596674.149504/121-0.021870136260986328.jpg,hct,images/hct/data2/1-1702596674.149504/tactile/121-0.021870136260986328.jpg,images/hct/data2/1-1702596674.149504/vision/121-0.021870136260986328.jpg,"textured, pliable, woven",metal
hct/0-1705102225.4836092/242-0.02335524559020996.jpg,hct,images/hct/data3/0-1705102225.4836092/tactile/242-0.02335524559020996.jpg,images/hct/data3/0-1705102225.4836092/vision/242-0.02335524559020996.jpg,"textured, plush, warm, cushioned., soft",plastic
hct/0-1705116151.821467/292-0.02081918716430664.jpg,hct,images/hct/data3/0-1705116151.821467/tactile/292-0.02081918716430664.jpg,images/hct/data3/0-1705116151.821467/vision/292-0.02081918716430664.jpg,"yielding, plush, textured, fibrous, soft",plastic
ssvtp/2702,ssvtp,images/ssvtp/tactile/image_2702_tac.jpg,images/ssvtp/vision/image_2702_rgb.jpg,"deformable, lined",cotton
hct/38-1705263712.6416519/399-0.03467822074890137.jpg,hct,images/hct/data1/38-1705263712.6416519/tactile/399-0.03467822074890137.jpg,images/hct/data1/38-1705263712.6416519/vision/399-0.03467822074890137.jpg,"textured, firm, rigid, patterned, synthetic",metal
hct/20-1702596442.2486122/75-0.023661136627197266.jpg,hct,images/hct/data2/20-1702596442.2486122/tactile/75-0.023661136627197266.jpg,images/hct/data2/20-1702596442.2486122/vision/75-0.023661136627197266.jpg,"firm, slippery, cool, textured, sleek",plastic
hct/0-1705112102.404043/344-0.021928787231445312.jpg,hct,images/hct/data3/0-1705112102.404043/tactile/344-0.021928787231445312.jpg,images/hct/data3/0-1705112102.404043/vision/344-0.021928787231445312.jpg,"smooth, reflective, hard, cool, sleek",steel
hct/14-1702598188.168121/91-0.021637916564941406.jpg,hct,images/hct/data2/14-1702598188.168121/tactile/91-0.021637916564941406.jpg,images/hct/data2/14-1702598188.168121/vision/91-0.021637916564941406.jpg,"smooth, reflective, hard, slick, glossy",plastic
hct/21-1702597014.068651/141-0.020714759826660156.jpg,hct,images/hct/data2/21-1702597014.068651/tactile/141-0.020714759826660156.jpg,images/hct/data2/21-1702597014.068651/vision/141-0.020714759826660156.jpg,"glossy, rigid, solid, reflective",plastic
hct/1-1705102562.298613/221-0.02349710464477539.jpg,hct,images/hct/data3/1-1705102562.298613/tactile/221-0.02349710464477539.jpg,images/hct/data3/1-1705102562.298613/vision/221-0.02349710464477539.jpg,"warm, soft, cushioned.",plastic
hct/0-1705113038.676255/196-0.023519277572631836.jpg,hct,images/hct/data3/0-1705113038.676255/tactile/196-0.023519277572631836.jpg,images/hct/data3/0-1705113038.676255/vision/196-0.023519277572631836.jpg,"glossy, hard, reflective",plastic
hct/8-1702594652.0919838/66-0.02163100242614746.jpg,hct,images/hct/data2/8-1702594652.0919838/tactile/66-0.02163100242614746.jpg,images/hct/data2/8-1702594652.0919838/vision/66-0.02163100242614746.jpg,"textured, cushioned., uneven, bumpy",plastic
ssvtp/3966,ssvtp,images/ssvtp/tactile/image_3966_tac.jpg,images/ssvtp/vision/image_3966_rgb.jpg,"fabric, wrinkly",cotton
hct/2-1705106504.839723/304-0.022983312606811523.jpg,hct,images/hct/data3/2-1705106504.839723/tactile/304-0.022983312606811523.jpg,images/hct/data3/2-1705106504.839723/vision/304-0.022983312606811523.jpg,"ridged, bumpy, pliable, uneven, textured",fabric
ssvtp/375,ssvtp,images/ssvtp/tactile/image_375_tac.jpg,images/ssvtp/vision/image_375_rgb.jpg,"lined, deformable",nylon
hct/1-1705110876.624296/118-0.026324987411499023.jpg,hct,images/hct/data3/1-1705110876.624296/tactile/118-0.026324987411499023.jpg,images/hct/data3/1-1705110876.624296/vision/118-0.026324987411499023.jpg,"sleek, glossy, cool, reflective",steel
hct/50-1702598712.087872/76-0.02099919319152832.jpg,hct,images/hct/data2/50-1702598712.087872/tactile/76-0.02099919319152832.jpg,images/hct/data2/50-1702598712.087872/vision/76-0.02099919319152832.jpg,"flexible, synthetic, rubbery",fabric
hct/2-1702595112.178786/64-0.020704030990600586.jpg,hct,images/hct/data2/2-1702595112.178786/tactile/64-0.020704030990600586.jpg,images/hct/data2/2-1702595112.178786/vision/64-0.020704030990600586.jpg,"reflective, polished, grainy, cool, sleek",plastic
hct/12-1702595183.629048/79-0.021188020706176758.jpg,hct,images/hct/data2/12-1702595183.629048/tactile/79-0.021188020706176758.jpg,images/hct/data2/12-1702595183.629048/vision/79-0.021188020706176758.jpg,"reflective, flat, firm",rubber
hct/38-1702598545.55258/302-0.0217740535736084.jpg,hct,images/hct/data2/38-1702598545.55258/tactile/302-0.0217740535736084.jpg,images/hct/data2/38-1702598545.55258/vision/302-0.0217740535736084.jpg,"sleek, smooth, slippery, hard",steel
hct/6-1702597372.417567/78-0.02162933349609375.jpg,hct,images/hct/data2/6-1702597372.417567/tactile/78-0.02162933349609375.jpg,images/hct/data2/6-1702597372.417567/vision/78-0.02162933349609375.jpg,"slippery, hard, cool, firm",plastic
hct/7-1702594762.830186/92-0.022134065628051758.jpg,hct,images/hct/data2/7-1702594762.830186/tactile/92-0.022134065628051758.jpg,images/hct/data2/7-1702594762.830186/vision/92-0.022134065628051758.jpg,"cool, reflective, rigid",plastic
hct/2-1704738986.301962/189-0.02286505699157715.jpg,hct,images/hct/data3/2-1704738986.301962/tactile/189-0.02286505699157715.jpg,images/hct/data3/2-1704738986.301962/vision/189-0.02286505699157715.jpg,"dimpled., rough, bumpy, soft, uneven",plastic
hct/58-1702598805.4339/167-0.02045893669128418.jpg,hct,images/hct/data2/58-1702598805.4339/tactile/167-0.02045893669128418.jpg,images/hct/data2/58-1702598805.4339/vision/167-0.02045893669128418.jpg,"firm, slippery, hard, flexible, glossy",steel
hct/1-1705339536.9122272/331-0.022396087646484375.jpg,hct,images/hct/data3/1-1705339536.9122272/tactile/331-0.022396087646484375.jpg,images/hct/data3/1-1705339536.9122272/vision/331-0.022396087646484375.jpg,"hard, solid, matte, grooved",plastic
hct/38-1702597172.7030988/19-0.011569738388061523.jpg,hct,images/hct/data2/38-1702597172.7030988/tactile/19-0.011569738388061523.jpg,images/hct/data2/38-1702597172.7030988/vision/19-0.011569738388061523.jpg,"slick, rigid, hard, glossy",steel
hct/9-1702594657.571628/38-0.023405075073242188.jpg,hct,images/hct/data2/9-1702594657.571628/tactile/38-0.023405075073242188.jpg,images/hct/data2/9-1702594657.571628/vision/38-0.023405075073242188.jpg,"flexible, rigid, smooth, hard",plastic
hct/21-1702597014.068651/134-0.023134946823120117.jpg,hct,images/hct/data2/21-1702597014.068651/tactile/134-0.023134946823120117.jpg,images/hct/data2/21-1702597014.068651/vision/134-0.023134946823120117.jpg,"glossy, smooth, rigid, flat",plastic
hct/0-1705116506.9456818/191-0.022362709045410156.jpg,hct,images/hct/data3/0-1705116506.9456818/tactile/191-0.022362709045410156.jpg,images/hct/data3/0-1705116506.9456818/vision/191-0.022362709045410156.jpg,"cushioned, fibrous, soft, textured, yielding",plastic
ssvtp/1333,ssvtp,images/ssvtp/tactile/image_1333_tac.jpg,images/ssvtp/vision/image_1333_rgb.jpg,"soft, stretchy, granular",fleece
hct/0-1702596839.40628/686-0.02167510986328125.jpg,hct,images/hct/data2/0-1702596839.40628/tactile/686-0.02167510986328125.jpg,images/hct/data2/0-1702596839.40628/vision/686-0.02167510986328125.jpg,"rigid, flat, smooth, polished, solid",fabric
hct/19-1702596994.3854/154-0.02241206169128418.jpg,hct,images/hct/data2/19-1702596994.3854/tactile/154-0.02241206169128418.jpg,images/hct/data2/19-1702596994.3854/vision/154-0.02241206169128418.jpg,"smooth, reflective, hard, cool, glossy",plastic
hct/5-1702596306.291342/79-0.021235942840576172.jpg,hct,images/hct/data2/5-1702596306.291342/tactile/79-0.021235942840576172.jpg,images/hct/data2/5-1702596306.291342/vision/79-0.021235942840576172.jpg,"rubbery, bumpy, textured",rubber
hct/36-1702596574.071208/22-0.023009061813354492.jpg,hct,images/hct/data2/36-1702596574.071208/tactile/22-0.023009061813354492.jpg,images/hct/data2/36-1702596574.071208/vision/22-0.023009061813354492.jpg,"hard, firm, glossy",steel
hct/1-1705112114.799361/309-0.02243208885192871.jpg,hct,images/hct/data3/1-1705112114.799361/tactile/309-0.02243208885192871.jpg,images/hct/data3/1-1705112114.799361/vision/309-0.02243208885192871.jpg,"polished, sleek, smooth, reflective",steel
hct/1-1705113105.239282/346-0.023561954498291016.jpg,hct,images/hct/data3/1-1705113105.239282/tactile/346-0.023561954498291016.jpg,images/hct/data3/1-1705113105.239282/vision/346-0.023561954498291016.jpg,"hard, glossy, smooth",plastic
ssvtp/619,ssvtp,images/ssvtp/tactile/image_619_tac.jpg,images/ssvtp/vision/image_619_rgb.jpg,"hard, smooth, flat",metal
hct/2-1702597863.4400141/400-0.021708250045776367.jpg,hct,images/hct/data2/2-1702597863.4400141/tactile/400-0.021708250045776367.jpg,images/hct/data2/2-1702597863.4400141/vision/400-0.021708250045776367.jpg,"smooth, reflective, hard, cool, flat",plastic
hct/14-1702598188.168121/105-0.020949125289916992.jpg,hct,images/hct/data2/14-1702598188.168121/tactile/105-0.020949125289916992.jpg,images/hct/data2/14-1702598188.168121/vision/105-0.020949125289916992.jpg,"slippery, polished, hard, slick, smooth",plastic
hct/4-1705336439.192266/420-0.02164602279663086.jpg,hct,images/hct/data3/4-1705336439.192266/tactile/420-0.02164602279663086.jpg,images/hct/data3/4-1705336439.192266/vision/420-0.02164602279663086.jpg,"matte, cool, glossy, hard, sleek",plastic
hct/6-1702594640.197314/43-0.022721052169799805.jpg,hct,images/hct/data2/6-1702594640.197314/tactile/43-0.022721052169799805.jpg,images/hct/data2/6-1702594640.197314/vision/43-0.022721052169799805.jpg,"bumpy, gritty, textured, rough, abrasive",fabric
hct/0-1705340836.854229/360-0.02174997329711914.jpg,hct,images/hct/data3/0-1705340836.854229/tactile/360-0.02174997329711914.jpg,images/hct/data3/0-1705340836.854229/vision/360-0.02174997329711914.jpg,"flat, matte, hard",plastic
hct/1-1705113458.826518/164-0.02192401885986328.jpg,hct,images/hct/data3/1-1705113458.826518/tactile/164-0.02192401885986328.jpg,images/hct/data3/1-1705113458.826518/vision/164-0.02192401885986328.jpg,"warm, uneven, cushioned, soft, plush",rubber
ssvtp/500,ssvtp,images/ssvtp/tactile/image_500_tac.jpg,images/ssvtp/vision/image_500_rgb.jpg,"hard, splotchy, glossy",marble
hct/0-1705113785.855048/124-0.023342132568359375.jpg,hct,images/hct/data3/0-1705113785.855048/tactile/124-0.023342132568359375.jpg,images/hct/data3/0-1705113785.855048/vision/124-0.023342132568359375.jpg,"textured, soft, yielding, fibrous, plush",fabric
ssvtp/1057,ssvtp,images/ssvtp/tactile/image_1057_tac.jpg,images/ssvtp/vision/image_1057_rgb.jpg,"uneven, deformable, wired",silicon
